AttendanceID,EmployeeID,AttendanceDate,Status,WorkingHours
2226,26,2026-06-18,Present,8.00
2227,27,2026-06-18,Present,8.00
2228,28,2026-06-18,Present,8.00
2229,29,2026-06-18,Present,8.00
2230,30,2026-06-18,Present,8.00
2231,31,2026-06-18,Present,8.00
2232,32,2026-06-18,Present,8.00
2233,33,2026-06-18,Present,8.00
2234,34,2026-06-18,Present,8.00
2235,35,2026-06-18,Present,8.00
2236,36,2026-06-18,Present,8.00
2237,37,2026-06-18,Present,8.00
2238,38,2026-06-18,Present,8.00
2239,39,2026-06-18,Present,8.00
2240,40,2026-06-18,Present,8.00
2241,41,2026-06-18,Present,8.00
2242,42,2026-06-18,Present,8.00
2243,43,2026-06-18,Present,8.00
2244,44,2026-06-18,Present,8.00
2245,45,2026-06-18,Present,8.00
2246,46,2026-06-18,Present,8.00
2247,47,2026-06-18,Present,8.00
2248,48,2026-06-18,Present,8.00
2249,49,2026-06-18,Present,8.00
2250,50,2026-06-18,Present,8.00
2251,51,2026-06-18,Present,8.00
2252,52,2026-06-18,Present,8.00
2253,53,2026-06-18,Present,8.00
2254,54,2026-06-18,Present,8.00
2255,55,2026-06-18,Present,8.00
2256,56,2026-06-18,Present,8.00
2257,57,2026-06-18,Present,8.00
2258,58,2026-06-18,Present,8.00
2259,59,2026-06-18,Present,8.00
2260,60,2026-06-18,Present,8.00
2261,61,2026-06-18,Present,8.00
2262,62,2026-06-18,Present,8.00
2263,63,2026-06-18,Present,8.00
2264,64,2026-06-18,Present,8.00
2265,65,2026-06-18,Present,8.00
2266,66,2026-06-18,Present,8.00
2267,67,2026-06-18,Present,8.00
2268,68,2026-06-18,Present,8.00
2269,69,2026-06-18,Present,8.00
2270,70,2026-06-18,Present,8.00
2271,71,2026-06-18,Present,8.00
2272,72,2026-06-18,Present,8.00
2273,73,2026-06-18,Present,8.00
2274,74,2026-06-18,Present,8.00
2275,75,2026-06-18,Present,8.00
2276,76,2026-06-18,Present,8.00
2277,77,2026-06-18,Present,8.00
2278,78,2026-06-18,Present,8.00
2279,79,2026-06-18,Present,8.00
2280,80,2026-06-18,Present,8.00
2281,81,2026-06-18,Present,8.00
2282,82,2026-06-18,Present,8.00
2283,83,2026-06-18,Present,8.00
2284,84,2026-06-18,Present,8.00
2285,85,2026-06-18,Present,8.00
2286,86,2026-06-18,Present,8.00
2287,87,2026-06-18,Present,8.00
2288,88,2026-06-18,Present,8.00
2289,89,2026-06-18,Present,8.00
2290,90,2026-06-18,Present,8.00
2291,91,2026-06-18,Present,8.00
2292,92,2026-06-18,Present,8.00
2293,93,2026-06-18,Present,8.00
2294,94,2026-06-18,Present,8.00
2295,95,2026-06-18,Present,8.00
2296,96,2026-06-18,Present,8.00
2297,97,2026-06-18,Present,8.00
2298,98,2026-06-18,Present,8.00
2299,99,2026-06-18,Present,8.00
2300,100,2026-06-18,Present,8.00
2301,101,2026-06-18,Present,8.00
2302,102,2026-06-18,Present,8.00
2303,103,2026-06-18,Present,8.00
2304,104,2026-06-18,Present,8.00
2305,105,2026-06-18,Present,8.00
2306,106,2026-06-18,Present,8.00
2307,107,2026-06-18,Present,8.00
2308,108,2026-06-18,Present,8.00
2309,109,2026-06-18,Present,8.00
2310,110,2026-06-18,Present,8.00
2311,111,2026-06-18,Present,8.00
2312,112,2026-06-18,Present,8.00
2313,113,2026-06-18,Present,8.00
2314,114,2026-06-18,Present,8.00
2315,115,2026-06-18,Present,8.00
2316,116,2026-06-18,Present,8.00
2317,117,2026-06-18,Present,8.00
2318,118,2026-06-18,Present,8.00
2319,119,2026-06-18,Present,8.00
2320,120,2026-06-18,Present,8.00
2321,121,2026-06-18,Present,8.00
2322,122,2026-06-18,Present,8.00
2323,123,2026-06-18,Present,8.00
2324,124,2026-06-18,Present,8.00
2325,125,2026-06-18,Present,8.00
2326,126,2026-06-18,Present,8.00
2327,127,2026-06-18,Present,8.00
2328,128,2026-06-18,Present,8.00
2329,129,2026-06-18,Present,8.00
2330,130,2026-06-18,Present,8.00
2331,131,2026-06-18,Present,8.00
2332,132,2026-06-18,Present,8.00
2333,133,2026-06-18,Present,8.00
2334,134,2026-06-18,Present,8.00
2335,135,2026-06-18,Present,8.00
2336,136,2026-06-18,Present,8.00
2337,137,2026-06-18,Present,8.00
2338,138,2026-06-18,Present,8.00
2339,139,2026-06-18,Present,8.00
2340,140,2026-06-18,Present,8.00
2341,141,2026-06-18,Present,8.00
2342,142,2026-06-18,Present,8.00
2343,143,2026-06-18,Present,8.00
2344,144,2026-06-18,Present,8.00
2345,145,2026-06-18,Present,8.00
2346,146,2026-06-18,Present,8.00
2347,147,2026-06-18,Present,8.00
2348,148,2026-06-18,Present,8.00
2349,149,2026-06-18,Present,8.00
2350,150,2026-06-18,Present,8.00
2351,151,2026-06-18,Present,8.00
2352,152,2026-06-18,Present,8.00
2353,153,2026-06-18,Present,8.00
2354,154,2026-06-18,Present,8.00
2355,155,2026-06-18,Present,8.00
2356,156,2026-06-18,Present,8.00
2357,157,2026-06-18,Present,8.00
2358,158,2026-06-18,Present,8.00
2359,159,2026-06-18,Present,8.00
2360,160,2026-06-18,Present,8.00
2361,161,2026-06-18,Present,8.00
2362,162,2026-06-18,Present,8.00
2363,163,2026-06-18,Present,8.00
2364,164,2026-06-18,Present,8.00
2365,165,2026-06-18,Present,8.00
2366,166,2026-06-18,Present,8.00
2367,167,2026-06-18,Present,8.00
2368,168,2026-06-18,Present,8.00
2369,169,2026-06-18,Present,8.00
2370,170,2026-06-18,Present,8.00
2371,171,2026-06-18,Present,8.00
2372,172,2026-06-18,Present,8.00
2373,173,2026-06-18,Present,8.00
2374,174,2026-06-18,Present,8.00
2375,175,2026-06-18,Present,8.00
2376,176,2026-06-18,Present,8.00
2377,177,2026-06-18,Present,8.00
2378,178,2026-06-18,Present,8.00
2379,179,2026-06-18,Present,8.00
2380,180,2026-06-18,Present,8.00
2381,181,2026-06-18,Present,8.00
2382,182,2026-06-18,Present,8.00
2383,183,2026-06-18,Present,8.00
2384,184,2026-06-18,Present,8.00
2385,185,2026-06-18,Present,8.00
2386,186,2026-06-18,Present,8.00
2387,187,2026-06-18,Present,8.00
2388,188,2026-06-18,Present,8.00
2389,189,2026-06-18,Present,8.00
2390,190,2026-06-18,Present,8.00
2391,191,2026-06-18,Present,8.00
2392,192,2026-06-18,Present,8.00
2393,193,2026-06-18,Present,8.00
2394,194,2026-06-18,Present,8.00
2395,195,2026-06-18,Present,8.00
2396,196,2026-06-18,Present,8.00
2397,197,2026-06-18,Present,8.00
2398,198,2026-06-18,Present,8.00
2399,199,2026-06-18,Present,8.00
2400,200,2026-06-18,Present,8.00
2401,1,2026-06-17,Present,8.00
2402,2,2026-06-17,Present,8.00
2403,3,2026-06-17,Present,8.00
2404,4,2026-06-17,Present,8.00
2405,5,2026-06-17,Present,8.00
2406,6,2026-06-17,Present,8.00
2407,7,2026-06-17,Present,8.00
2408,8,2026-06-17,Present,8.00
2409,9,2026-06-17,Present,8.00
2410,10,2026-06-17,Present,8.00
2411,11,2026-06-17,Present,8.00
2412,12,2026-06-17,Present,8.00
2413,13,2026-06-17,Present,8.00
2414,14,2026-06-17,Present,8.00
2415,15,2026-06-17,Present,8.00
2416,16,2026-06-17,Present,8.00
2417,17,2026-06-17,Present,8.00
2418,18,2026-06-17,Present,8.00
2419,19,2026-06-17,Present,8.00
2420,20,2026-06-17,Present,8.00
2421,21,2026-06-17,Present,8.00
2422,22,2026-06-17,Present,8.00
2423,23,2026-06-17,Present,8.00
2424,24,2026-06-17,Present,8.00
2425,25,2026-06-17,Present,8.00
2426,26,2026-06-17,Present,8.00
2427,27,2026-06-17,Present,8.00
2428,28,2026-06-17,Present,8.00
2429,29,2026-06-17,Present,8.00
2430,30,2026-06-17,Present,8.00
2431,31,2026-06-17,Present,8.00
2432,32,2026-06-17,Present,8.00
2433,33,2026-06-17,Present,8.00
2434,34,2026-06-17,Present,8.00
2435,35,2026-06-17,Present,8.00
2436,36,2026-06-17,Present,8.00
2437,37,2026-06-17,Present,8.00
2438,38,2026-06-17,Present,8.00
2439,39,2026-06-17,Present,8.00
2440,40,2026-06-17,Present,8.00
2441,41,2026-06-17,Present,8.00
2442,42,2026-06-17,Present,8.00
2443,43,2026-06-17,Present,8.00
2444,44,2026-06-17,Present,8.00
2445,45,2026-06-17,Present,8.00
2446,46,2026-06-17,Present,8.00
2447,47,2026-06-17,Present,8.00
2448,48,2026-06-17,Present,8.00
2449,49,2026-06-17,Present,8.00
2450,50,2026-06-17,Present,8.00
2451,51,2026-06-17,Present,8.00
2452,52,2026-06-17,Present,8.00
2453,53,2026-06-17,Present,8.00
2454,54,2026-06-17,Present,8.00
2455,55,2026-06-17,Present,8.00
2456,56,2026-06-17,Present,8.00
2457,57,2026-06-17,Present,8.00
2458,58,2026-06-17,Present,8.00
2459,59,2026-06-17,Present,8.00
2460,60,2026-06-17,Present,8.00
2461,61,2026-06-17,Present,8.00
2462,62,2026-06-17,Present,8.00
2463,63,2026-06-17,Present,8.00
2464,64,2026-06-17,Present,8.00
2465,65,2026-06-17,Present,8.00
2466,66,2026-06-17,Present,8.00
2467,67,2026-06-17,Present,8.00
2468,68,2026-06-17,Present,8.00
2469,69,2026-06-17,Present,8.00
2470,70,2026-06-17,Present,8.00
2471,71,2026-06-17,Present,8.00
2472,72,2026-06-17,Present,8.00
2473,73,2026-06-17,Present,8.00
2474,74,2026-06-17,Present,8.00
2475,75,2026-06-17,Present,8.00
2476,76,2026-06-17,Present,8.00
2477,77,2026-06-17,Present,8.00
2478,78,2026-06-17,Present,8.00
2479,79,2026-06-17,Present,8.00
2480,80,2026-06-17,Present,8.00
2481,81,2026-06-17,Present,8.00
2482,82,2026-06-17,Present,8.00
2483,83,2026-06-17,Present,8.00
2484,84,2026-06-17,Present,8.00
2485,85,2026-06-17,Present,8.00
2486,86,2026-06-17,Present,8.00
2487,87,2026-06-17,Present,8.00
2488,88,2026-06-17,Present,8.00
2489,89,2026-06-17,Present,8.00
2490,90,2026-06-17,Present,8.00
2491,91,2026-06-17,Present,8.00
2492,92,2026-06-17,Present,8.00
2493,93,2026-06-17,Present,8.00
2494,94,2026-06-17,Present,8.00
2495,95,2026-06-17,Present,8.00
2496,96,2026-06-17,Present,8.00
2497,97,2026-06-17,Present,8.00
2498,98,2026-06-17,Present,8.00
2499,99,2026-06-17,Present,8.00
2500,100,2026-06-17,Present,8.00
2501,101,2026-06-17,Present,8.00
2502,102,2026-06-17,Present,8.00
2503,103,2026-06-17,Present,8.00
2504,104,2026-06-17,Present,8.00
2505,105,2026-06-17,Present,8.00
2506,106,2026-06-17,Present,8.00
2507,107,2026-06-17,Present,8.00
2508,108,2026-06-17,Present,8.00
2509,109,2026-06-17,Present,8.00
2510,110,2026-06-17,Present,8.00
2511,111,2026-06-17,Present,8.00
2512,112,2026-06-17,Present,8.00
2513,113,2026-06-17,Present,8.00
2514,114,2026-06-17,Present,8.00
2515,115,2026-06-17,Present,8.00
2516,116,2026-06-17,Present,8.00
2517,117,2026-06-17,Present,8.00
2518,118,2026-06-17,Present,8.00
2519,119,2026-06-17,Present,8.00
2520,120,2026-06-17,Present,8.00
2521,121,2026-06-17,Present,8.00
2522,122,2026-06-17,Present,8.00
2523,123,2026-06-17,Present,8.00
2524,124,2026-06-17,Present,8.00
2525,125,2026-06-17,Present,8.00
2526,126,2026-06-17,Present,8.00
2527,127,2026-06-17,Present,8.00
2528,128,2026-06-17,Present,8.00
2529,129,2026-06-17,Present,8.00
2530,130,2026-06-17,Present,8.00
2531,131,2026-06-17,Present,8.00
2532,132,2026-06-17,Present,8.00
2533,133,2026-06-17,Present,8.00
2534,134,2026-06-17,Present,8.00
2535,135,2026-06-17,Present,8.00
2536,136,2026-06-17,Present,8.00
2537,137,2026-06-17,Present,8.00
2538,138,2026-06-17,Present,8.00
2539,139,2026-06-17,Present,8.00
2540,140,2026-06-17,Present,8.00
2541,141,2026-06-17,Present,8.00
2542,142,2026-06-17,Present,8.00
2543,143,2026-06-17,Present,8.00
2544,144,2026-06-17,Present,8.00
2545,145,2026-06-17,Present,8.00
2546,146,2026-06-17,Present,8.00
2547,147,2026-06-17,Present,8.00
2548,148,2026-06-17,Present,8.00
2549,149,2026-06-17,Present,8.00
2550,150,2026-06-17,Present,8.00
2551,151,2026-06-17,Present,8.00
2552,152,2026-06-17,Present,8.00
2553,153,2026-06-17,Present,8.00
2554,154,2026-06-17,Present,8.00
2555,155,2026-06-17,Present,8.00
2556,156,2026-06-17,Present,8.00
2557,157,2026-06-17,Present,8.00
2558,158,2026-06-17,Present,8.00
2559,159,2026-06-17,Present,8.00
2560,160,2026-06-17,Present,8.00
2561,161,2026-06-17,Present,8.00
2562,162,2026-06-17,Present,8.00
2563,163,2026-06-17,Present,8.00
2564,164,2026-06-17,Present,8.00
2565,165,2026-06-17,Present,8.00
2566,166,2026-06-17,Present,8.00
2567,167,2026-06-17,Present,8.00
2568,168,2026-06-17,Present,8.00
2569,169,2026-06-17,Present,8.00
2570,170,2026-06-17,Present,8.00
2571,171,2026-06-17,Present,8.00
2572,172,2026-06-17,Present,8.00
2573,173,2026-06-17,Present,8.00
2574,174,2026-06-17,Present,8.00
2575,175,2026-06-17,Present,8.00
2576,176,2026-06-17,Present,8.00
2577,177,2026-06-17,Present,8.00
2578,178,2026-06-17,Present,8.00
2579,179,2026-06-17,Present,8.00
2580,180,2026-06-17,Present,8.00
2581,181,2026-06-17,Present,8.00
2582,182,2026-06-17,Present,8.00
2583,183,2026-06-17,Present,8.00
2584,184,2026-06-17,Present,8.00
2585,185,2026-06-17,Present,8.00
2586,186,2026-06-17,Present,8.00
2587,187,2026-06-17,Present,8.00
2588,188,2026-06-17,Present,8.00
2589,189,2026-06-17,Present,8.00
2590,190,2026-06-17,Present,8.00
2591,191,2026-06-17,Present,8.00
2592,192,2026-06-17,Present,8.00
2593,193,2026-06-17,Present,8.00
2594,194,2026-06-17,Present,8.00
2595,195,2026-06-17,Present,8.00
2596,196,2026-06-17,Present,8.00
2597,197,2026-06-17,Present,8.00
2598,198,2026-06-17,Present,8.00
2599,199,2026-06-17,Present,8.00
2600,200,2026-06-17,Present,8.00
2601,1,2026-06-16,Present,8.00
2602,2,2026-06-16,Present,8.00
2603,3,2026-06-16,Present,8.00
2604,4,2026-06-16,Present,8.00
2605,5,2026-06-16,Present,8.00
2606,6,2026-06-16,Present,8.00
2607,7,2026-06-16,Present,8.00
2608,8,2026-06-16,Present,8.00
2609,9,2026-06-16,Present,8.00
2610,10,2026-06-16,Present,8.00
2611,11,2026-06-16,Present,8.00
2612,12,2026-06-16,Present,8.00
2613,13,2026-06-16,Present,8.00
2614,14,2026-06-16,Present,8.00
2615,15,2026-06-16,Present,8.00
2616,16,2026-06-16,Present,8.00
2617,17,2026-06-16,Present,8.00
2618,18,2026-06-16,Present,8.00
2619,19,2026-06-16,Present,8.00
2620,20,2026-06-16,Present,8.00
2621,21,2026-06-16,Present,8.00
2622,22,2026-06-16,Present,8.00
2623,23,2026-06-16,Present,8.00
2624,24,2026-06-16,Present,8.00
2625,25,2026-06-16,Present,8.00
2626,26,2026-06-16,Present,8.00
2627,27,2026-06-16,Present,8.00
2628,28,2026-06-16,Present,8.00
2629,29,2026-06-16,Present,8.00
2630,30,2026-06-16,Present,8.00
2631,31,2026-06-16,Present,8.00
2632,32,2026-06-16,Present,8.00
2633,33,2026-06-16,Present,8.00
2634,34,2026-06-16,Present,8.00
2635,35,2026-06-16,Present,8.00
2636,36,2026-06-16,Present,8.00
2637,37,2026-06-16,Present,8.00
2638,38,2026-06-16,Present,8.00
2639,39,2026-06-16,Present,8.00
2640,40,2026-06-16,Present,8.00
2641,41,2026-06-16,Present,8.00
2642,42,2026-06-16,Present,8.00
2643,43,2026-06-16,Present,8.00
2644,44,2026-06-16,Present,8.00
2645,45,2026-06-16,Present,8.00
2646,46,2026-06-16,Present,8.00
2647,47,2026-06-16,Present,8.00
2648,48,2026-06-16,Present,8.00
2649,49,2026-06-16,Present,8.00
2650,50,2026-06-16,Present,8.00
2651,51,2026-06-16,Present,8.00
2652,52,2026-06-16,Present,8.00
2653,53,2026-06-16,Present,8.00
2654,54,2026-06-16,Present,8.00
2655,55,2026-06-16,Present,8.00
2656,56,2026-06-16,Present,8.00
2657,57,2026-06-16,Present,8.00
2658,58,2026-06-16,Present,8.00
2659,59,2026-06-16,Present,8.00
2660,60,2026-06-16,Present,8.00
2661,61,2026-06-16,Present,8.00
2662,62,2026-06-16,Present,8.00
2663,63,2026-06-16,Present,8.00
2664,64,2026-06-16,Present,8.00
2665,65,2026-06-16,Present,8.00
2666,66,2026-06-16,Present,8.00
2667,67,2026-06-16,Present,8.00
2668,68,2026-06-16,Present,8.00
2669,69,2026-06-16,Present,8.00
2670,70,2026-06-16,Present,8.00
2671,71,2026-06-16,Present,8.00
2672,72,2026-06-16,Present,8.00
2673,73,2026-06-16,Present,8.00
2674,74,2026-06-16,Present,8.00
2675,75,2026-06-16,Present,8.00
2676,76,2026-06-16,Present,8.00
2677,77,2026-06-16,Present,8.00
2678,78,2026-06-16,Present,8.00
2679,79,2026-06-16,Present,8.00
2680,80,2026-06-16,Present,8.00
2681,81,2026-06-16,Present,8.00
2682,82,2026-06-16,Present,8.00
2683,83,2026-06-16,Present,8.00
2684,84,2026-06-16,Present,8.00
2685,85,2026-06-16,Present,8.00
2686,86,2026-06-16,Present,8.00
2687,87,2026-06-16,Present,8.00
2688,88,2026-06-16,Present,8.00
2689,89,2026-06-16,Present,8.00
2690,90,2026-06-16,Present,8.00
2691,91,2026-06-16,Present,8.00
2692,92,2026-06-16,Present,8.00
2693,93,2026-06-16,Present,8.00
2694,94,2026-06-16,Present,8.00
2695,95,2026-06-16,Present,8.00
2696,96,2026-06-16,Present,8.00
2697,97,2026-06-16,Present,8.00
2698,98,2026-06-16,Present,8.00
2699,99,2026-06-16,Present,8.00
2700,100,2026-06-16,Present,8.00
2701,101,2026-06-16,Present,8.00
2702,102,2026-06-16,Present,8.00
2703,103,2026-06-16,Present,8.00
2704,104,2026-06-16,Present,8.00
2705,105,2026-06-16,Present,8.00
2706,106,2026-06-16,Present,8.00
2707,107,2026-06-16,Present,8.00
2708,108,2026-06-16,Present,8.00
2709,109,2026-06-16,Present,8.00
2710,110,2026-06-16,Present,8.00
2711,111,2026-06-16,Present,8.00
2712,112,2026-06-16,Present,8.00
2713,113,2026-06-16,Present,8.00
2714,114,2026-06-16,Present,8.00
2715,115,2026-06-16,Present,8.00
2716,116,2026-06-16,Present,8.00
2717,117,2026-06-16,Present,8.00
2718,118,2026-06-16,Present,8.00
2719,119,2026-06-16,Present,8.00
2720,120,2026-06-16,Present,8.00
2721,121,2026-06-16,Present,8.00
2722,122,2026-06-16,Present,8.00
2723,123,2026-06-16,Present,8.00
2724,124,2026-06-16,Present,8.00
2725,125,2026-06-16,Present,8.00
2726,126,2026-06-16,Present,8.00
2727,127,2026-06-16,Present,8.00
2728,128,2026-06-16,Present,8.00
2729,129,2026-06-16,Present,8.00
2730,130,2026-06-16,Present,8.00
2731,131,2026-06-16,Present,8.00
2732,132,2026-06-16,Present,8.00
2733,133,2026-06-16,Present,8.00
2734,134,2026-06-16,Present,8.00
2735,135,2026-06-16,Present,8.00
2736,136,2026-06-16,Present,8.00
2737,137,2026-06-16,Present,8.00
2738,138,2026-06-16,Present,8.00
2739,139,2026-06-16,Present,8.00
2740,140,2026-06-16,Present,8.00
2741,141,2026-06-16,Present,8.00
2742,142,2026-06-16,Present,8.00
2743,143,2026-06-16,Present,8.00
2744,144,2026-06-16,Present,8.00
2745,145,2026-06-16,Present,8.00
2746,146,2026-06-16,Present,8.00
2747,147,2026-06-16,Present,8.00
2748,148,2026-06-16,Present,8.00
2749,149,2026-06-16,Present,8.00
2750,150,2026-06-16,Present,8.00
2751,151,2026-06-16,Present,8.00
2752,152,2026-06-16,Present,8.00
2753,153,2026-06-16,Present,8.00
2754,154,2026-06-16,Present,8.00
2755,155,2026-06-16,Present,8.00
2756,156,2026-06-16,Present,8.00
2757,157,2026-06-16,Present,8.00
2758,158,2026-06-16,Present,8.00
2759,159,2026-06-16,Present,8.00
2760,160,2026-06-16,Present,8.00
2761,161,2026-06-16,Present,8.00
2762,162,2026-06-16,Present,8.00
2763,163,2026-06-16,Present,8.00
2764,164,2026-06-16,Present,8.00
2765,165,2026-06-16,Present,8.00
2766,166,2026-06-16,Present,8.00
2767,167,2026-06-16,Present,8.00
2768,168,2026-06-16,Present,8.00
2769,169,2026-06-16,Present,8.00
2770,170,2026-06-16,Present,8.00
2771,171,2026-06-16,Present,8.00
2772,172,2026-06-16,Present,8.00
2773,173,2026-06-16,Present,8.00
2774,174,2026-06-16,Present,8.00
2775,175,2026-06-16,Present,8.00
2776,176,2026-06-16,Present,8.00
2777,177,2026-06-16,Present,8.00
2778,178,2026-06-16,Present,8.00
2779,179,2026-06-16,Present,8.00
2780,180,2026-06-16,Present,8.00
2781,181,2026-06-16,Present,8.00
2782,182,2026-06-16,Present,8.00
2783,183,2026-06-16,Present,8.00
2784,184,2026-06-16,Present,8.00
2785,185,2026-06-16,Present,8.00
2786,186,2026-06-16,Present,8.00
2787,187,2026-06-16,Present,8.00
2788,188,2026-06-16,Present,8.00
2789,189,2026-06-16,Present,8.00
2790,190,2026-06-16,Present,8.00
2791,191,2026-06-16,Present,8.00
2792,192,2026-06-16,Present,8.00
2793,193,2026-06-16,Present,8.00
2794,194,2026-06-16,Present,8.00
2795,195,2026-06-16,Present,8.00
2796,196,2026-06-16,Present,8.00
2797,197,2026-06-16,Present,8.00
2798,198,2026-06-16,Present,8.00
2799,199,2026-06-16,Present,8.00
2800,200,2026-06-16,Present,8.00
2801,1,2026-06-15,Present,8.00
2802,2,2026-06-15,Present,8.00
2803,3,2026-06-15,Present,8.00
2804,4,2026-06-15,Present,8.00
2805,5,2026-06-15,Present,8.00
2806,6,2026-06-15,Present,8.00
2807,7,2026-06-15,Present,8.00
2808,8,2026-06-15,Present,8.00
2809,9,2026-06-15,Present,8.00
2810,10,2026-06-15,Present,8.00
2811,11,2026-06-15,Present,8.00
2812,12,2026-06-15,Present,8.00
2813,13,2026-06-15,Present,8.00
2814,14,2026-06-15,Present,8.00
2815,15,2026-06-15,Present,8.00
2816,16,2026-06-15,Present,8.00
2817,17,2026-06-15,Present,8.00
2818,18,2026-06-15,Present,8.00
2819,19,2026-06-15,Present,8.00
2820,20,2026-06-15,Present,8.00
2821,21,2026-06-15,Present,8.00
2822,22,2026-06-15,Present,8.00
2823,23,2026-06-15,Present,8.00
2824,24,2026-06-15,Present,8.00
2825,25,2026-06-15,Present,8.00
2826,26,2026-06-15,Present,8.00
2827,27,2026-06-15,Present,8.00
2828,28,2026-06-15,Present,8.00
2829,29,2026-06-15,Present,8.00
2830,30,2026-06-15,Present,8.00
2831,31,2026-06-15,Present,8.00
2832,32,2026-06-15,Present,8.00
2833,33,2026-06-15,Present,8.00
2834,34,2026-06-15,Present,8.00
2835,35,2026-06-15,Present,8.00
2836,36,2026-06-15,Present,8.00
2837,37,2026-06-15,Present,8.00
2838,38,2026-06-15,Present,8.00
2839,39,2026-06-15,Present,8.00
2840,40,2026-06-15,Present,8.00
2841,41,2026-06-15,Present,8.00
2842,42,2026-06-15,Present,8.00
2843,43,2026-06-15,Present,8.00
2844,44,2026-06-15,Present,8.00
2845,45,2026-06-15,Present,8.00
2846,46,2026-06-15,Present,8.00
2847,47,2026-06-15,Present,8.00
2848,48,2026-06-15,Present,8.00
2849,49,2026-06-15,Present,8.00
2850,50,2026-06-15,Present,8.00
2851,51,2026-06-15,Present,8.00
2852,52,2026-06-15,Present,8.00
2853,53,2026-06-15,Present,8.00
2854,54,2026-06-15,Present,8.00
2855,55,2026-06-15,Present,8.00
2856,56,2026-06-15,Present,8.00
2857,57,2026-06-15,Present,8.00
2858,58,2026-06-15,Present,8.00
2859,59,2026-06-15,Present,8.00
2860,60,2026-06-15,Present,8.00
2861,61,2026-06-15,Present,8.00
2862,62,2026-06-15,Present,8.00
2863,63,2026-06-15,Present,8.00
2864,64,2026-06-15,Present,8.00
2865,65,2026-06-15,Present,8.00
2866,66,2026-06-15,Present,8.00
2867,67,2026-06-15,Present,8.00
2868,68,2026-06-15,Present,8.00
2869,69,2026-06-15,Present,8.00
2870,70,2026-06-15,Present,8.00
2871,71,2026-06-15,Present,8.00
2872,72,2026-06-15,Present,8.00
2873,73,2026-06-15,Present,8.00
2874,74,2026-06-15,Present,8.00
2875,75,2026-06-15,Present,8.00
2876,76,2026-06-15,Present,8.00
2877,77,2026-06-15,Present,8.00
